"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2384","RT @Vikings: Thanks for the visit today, @JimmyButler! 

Hope to see you at a game this season. 

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: https://t.co/q1GPGJItl5 https://t.co/n…",FALSE,0,NA,2017-06-28 23:03:01,FALSE,NA,"880199890307076096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BaasJacky",85,TRUE,FALSE,NA,NA
"2385","RT @Reuters: Lawsuit over Deutsche Bank's Russia trades dismissed: U.S. judge https://t.co/nWuB4mweSa https://t.co/fPEiHO9U7H",FALSE,0,NA,2017-06-28 23:02:41,FALSE,NA,"880199803891662849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenkillpack",66,TRUE,FALSE,NA,NA
"2386","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 23:02:32,FALSE,NA,"880199767090880512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beverly21811568",36,TRUE,FALSE,NA,NA
"2387","RT @synovus: Synovus has been ranked no. 1 in American Banker's  annual reputation survey! https://t.co/z7VkS08MDC https://t.co/nci0RArM6H",FALSE,0,NA,2017-06-28 23:02:09,FALSE,NA,"880199669254672384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillMcLean19",36,TRUE,FALSE,NA,NA
"2388","RT @InfluensterVox: Influensters everywhere are making a <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>#LANEIGEsplash <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>with the amazing @laneige_us Water Bank Moisture Cream and we are…",FALSE,0,NA,2017-06-28 23:02:07,FALSE,NA,"880199664456392704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinklove1985247",11,TRUE,FALSE,NA,NA
"2389","RT @InfluensterVox: Influensters everywhere are making a <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>#LANEIGEsplash <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>with the amazing @laneige_us Water Bank Moisture Cream and we are…",FALSE,0,NA,2017-06-28 23:01:59,FALSE,NA,"880199630826463232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbygunnar",11,TRUE,FALSE,NA,NA
"2390","When is the US @POTUS going to block all the bank accounts of Maduro, Chavez and family, in the US? <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/vzEtHxJEpb",FALSE,0,NA,2017-06-28 23:01:53,FALSE,NA,"880199604553355264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarmenSanCarlos",0,FALSE,FALSE,NA,NA
"2391","RT @Vikings: Thanks for the visit today, @JimmyButler! 

Hope to see you at a game this season. 

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: https://t.co/q1GPGJItl5 https://t.co/n…",FALSE,0,NA,2017-06-28 23:01:43,FALSE,NA,"880199560760446976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BOBKAT612",85,TRUE,FALSE,NA,NA
"2392","WTVM reports Synovus named most reputable bank in U.S.

Story via ParkerBranton &gt;&gt;&gt; https://t.co/QESFhxQSrR https://t.co/PdQsHNk4yO",FALSE,0,NA,2017-06-28 23:01:07,FALSE,NA,"880199412428963842",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","channel1atlanta",0,FALSE,FALSE,NA,NA
"2393","Influensters everywhere are making a <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>#LANEIGEsplash <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>with the amazing @laneige_us Water Bank Moisture Cream and we… https://t.co/Y3EcBpbUNf",FALSE,62,NA,2017-06-28 23:00:55,TRUE,NA,"880199358376886272",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","InfluensterVox",11,FALSE,FALSE,NA,NA
"2394","Synovus named most reputable bank in U.S.

Story via @ParkerBranton &gt;&gt;&gt; https://t.co/8sXUIAWDoL https://t.co/OxD524nbHL",FALSE,0,NA,2017-06-28 23:00:40,FALSE,NA,"880199298612330496",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","WXTX54",0,FALSE,FALSE,NA,NA
"2395","RT @DornzKCBJ: After 16 years at Enterprise Bank &amp; Trust, Linda Hanson resigned from her position as regional vice chair: https://t.co/T6KA…",FALSE,0,NA,2017-06-28 23:00:39,FALSE,NA,"880199295043063808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KCBizJournal",1,TRUE,FALSE,NA,NA
"2396","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 23:00:30,FALSE,NA,"880199254727380992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realsatanson",36,TRUE,FALSE,NA,NA
"2397","The Central Bank has declared continuation of the attack of Petya to the Russian banks https://t.co/Ny9kK3uYPz https://t.co/2aT201JeFa",FALSE,0,NA,2017-06-28 23:00:16,FALSE,NA,"880199195369627648",NA,"<a href=""http://currentlynews.us"" rel=""nofollow"">Currentlynewsus</a>","currentlynewsus",0,FALSE,FALSE,NA,NA
"2398","Synovus named most reputable bank in U.S.

Story via @ParkerBranton &gt;&gt;&gt; https://t.co/FtcJZf8FHE https://t.co/NsYhKObulJ",FALSE,3,NA,2017-06-28 23:00:15,FALSE,NA,"880199194157383681",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","WTVM",2,FALSE,FALSE,NA,NA
"2399","Call us or stop by to learn how Five Star Bank will work to help you to achieve your goals. 

Hours + Location:… https://t.co/TCgF9sOAwE",FALSE,1,NA,2017-06-28 23:00:13,TRUE,NA,"880199182207864833",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","fivestarbank",1,FALSE,FALSE,NA,NA
"2400","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 23:00:07,FALSE,NA,"880199160976244736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amusing2me",36,TRUE,FALSE,NA,NA
"2401","Federal Reserve Bank approves large bank investor payoff plans. https://t.co/Inol7xeDJv",FALSE,0,NA,2017-06-28 23:00:05,FALSE,NA,"880199151329320960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeeNewsDaily",0,FALSE,FALSE,NA,NA
"2402","Holiday Express would like to thank The town of Red Bank and RiverCenter for presenting us… https://t.co/Ug7AMOJWiu",FALSE,2,NA,2017-06-28 22:59:51,FALSE,NA,"880199092172840960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HolidayExpress",1,FALSE,FALSE,NA,NA
"2403","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:59:49,FALSE,NA,"880199082580561920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BOBKAT612",123,TRUE,FALSE,NA,NA
"2404","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:59:30,FALSE,NA,"880199005229260800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickkDuncann",123,TRUE,FALSE,NA,NA
"2405","RT @AnthonyCrudele: This is a joke and its on us:

FINANCIAL MARKETS FAILED TO TAKE NOTE OF CAVEATS IN DRAGHI'S JUNE 27 SPEECH - EURO ZONE…",FALSE,0,NA,2017-06-28 22:59:15,FALSE,NA,"880198942704717824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Macronomics1",18,TRUE,FALSE,NA,NA
"2406","#StatenIslandJobs #NYCjobs #NYjobs #jobs Teller- Staten Island East, NY - Santander Bank - Sta.. <U+2794> https://t.co/kxTmYtKCtO",FALSE,0,NA,2017-06-28 22:59:07,FALSE,NA,"880198907611013120",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","NYCJobsWork",0,FALSE,FALSE,NA,NA
"2407","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:59:03,FALSE,NA,"880198892306006016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Artzthings",36,TRUE,FALSE,NA,NA
"2408","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:58:47,FALSE,NA,"880198821485174784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliac523",123,TRUE,FALSE,NA,NA
"2409","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:58:37,FALSE,NA,"880198781148438528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","val_kudirka",36,TRUE,FALSE,NA,NA
"2410","Ain't no complaints.. racks in the bank <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> .. fuck what you think !  https://t.co/7ZlWXsiSY9",FALSE,0,NA,2017-06-28 22:57:47,FALSE,NA,"880198570091008000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","y0unggc",0,FALSE,FALSE,NA,NA
"2411","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:57:45,FALSE,NA,"880198564718182400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandonpaliott1",123,TRUE,FALSE,NA,NA
"2412","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:57:45,FALSE,NA,"880198562155573249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scrappy143",36,TRUE,FALSE,NA,NA
"2413","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:57:40,FALSE,NA,"880198542727434241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tmyers48067",36,TRUE,FALSE,NA,NA
"2414","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:57:35,FALSE,NA,"880198519646167041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","livelifezenful",36,TRUE,FALSE,NA,NA
"2415","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:55:48,FALSE,NA,"880198070780051458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gregalegory",123,TRUE,FALSE,NA,NA
"2416","RT @SkyNews: Co-op Bank agrees £700m rescue deal with US hedge fund investors https://t.co/7t4rQywkEc",FALSE,0,NA,2017-06-28 22:55:29,FALSE,NA,"880197993189658625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redview1975",22,TRUE,FALSE,NA,NA
"2417","UPDATE Inmate fatally shot identified as Rodney Cole, convicted bank robber. He critically wounded Robert… https://t.co/RJDBjNDJcT",FALSE,0,NA,2017-06-28 22:55:08,FALSE,NA,"880197906522820608",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TopNashvilleNow",0,FALSE,FALSE,NA,NA
"2418","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:55:02,FALSE,NA,"880197880077836290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OverUnderClover",36,TRUE,FALSE,NA,NA
"2419","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:54:58,FALSE,NA,"880197864630124546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cmtphotog",123,TRUE,FALSE,NA,NA
"2420","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:54:54,FALSE,NA,"880197847920103425",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AmarieBelyea",36,TRUE,FALSE,NA,NA
"2421","beta's approaching through Our bank/circle/amazon will ALWAYS be treated more favourably.

you get ONE chance with Us - don't fuck it up.",FALSE,1,NA,2017-06-28 22:54:49,FALSE,NA,"880197823760928769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaraandHolly",1,FALSE,FALSE,NA,NA
"2422","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:54:47,FALSE,NA,"880197815934230532",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nat__C05",36,TRUE,FALSE,NA,NA
"2423","London News Search (US Fed approves large bank investor payout plans) 1 London - https://t.co/XLrheR2nmg",FALSE,0,NA,2017-06-28 22:54:30,FALSE,NA,"880197745482641408",NA,"<a href=""https://1london.net"" rel=""nofollow"">1 London</a>","1LondonNet",0,FALSE,FALSE,NA,NA
"2424","RT @panny2112: @TAW3343 @PuestoLoco @ladyca_cheryl Ross was previous Vice Chairman of Bank of Cyprus. Ref: https://t.co/SqxmsohVIx",FALSE,0,NA,2017-06-28 22:54:28,FALSE,NA,"880197736708132864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PuestoLoco",36,TRUE,FALSE,NA,NA
"2425","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:54:27,FALSE,NA,"880197732778037248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamari_kc31",123,TRUE,FALSE,NA,NA
"2426","2 tickets Justin Bieber 8/18/17 US Bank Stadium concert minneapolis mn  https://t.co/7EBBiPFLAC",FALSE,0,NA,2017-06-28 22:54:21,FALSE,NA,"880197707830374402",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","LOVE_OF_MUSIC_",0,FALSE,FALSE,NA,NA
"2427","@MogojeO Yup, we got spoiled earlier last month and now they've stood us up as we doesn't bank with @CapitecBankSA.… https://t.co/6jseYOevcY",FALSE,0,"MogojeO",2017-06-28 22:54:08,TRUE,"880196780411019264","880197654474629121","387150623","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Danzie_Bwoi",0,FALSE,FALSE,NA,NA
"2428","Buffett's Berkshire on verge of becoming BofA's top shareholder https://t.co/nQT6dk6LvH via @Reuters",FALSE,0,NA,2017-06-28 22:54:00,FALSE,NA,"880197617946214400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FayeLongmuir",0,FALSE,FALSE,NA,NA
"2429","RT @Vikings: Thanks for the visit today, @JimmyButler! 

Hope to see you at a game this season. 

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: https://t.co/q1GPGJItl5 https://t.co/n…",FALSE,0,NA,2017-06-28 22:53:54,FALSE,NA,"880197595313975297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ike1979",85,TRUE,FALSE,NA,NA
"2430","IMF cuts US growth forecast, as Bank of England tells banks to boost  
capital - as it happened  
https://t.co/mqkt53ZeZ6",FALSE,0,NA,2017-06-28 22:53:48,FALSE,NA,"880197570135547904",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","financializer",0,FALSE,FALSE,NA,NA
"2431","RT @Reuters: Lawsuit over Deutsche Bank's Russia trades dismissed: U.S. judge https://t.co/nWuB4mweSa https://t.co/fPEiHO9U7H",FALSE,0,NA,2017-06-28 22:53:33,FALSE,NA,"880197508324044800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanisBr34481052",66,TRUE,FALSE,NA,NA
"2432","CAAP-14-0000900 The Bank of New York Mellon v Peck (s.d.o., vacated and remanded)(Circuit Court, 1st Circuit)
https://t.co/PKHl4nr1EW",FALSE,0,NA,2017-06-28 22:53:31,FALSE,NA,"880197496881860608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hawaiicourts",0,FALSE,FALSE,NA,NA
"2433","RT @pacificbiznews: Blood Bank of Hawaii files counter claim against rail over land dispute #BizNews #nonprofit #transportation

https://t.…",FALSE,0,NA,2017-06-28 22:53:17,FALSE,NA,"880197439969308676",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","invcondemnation",2,TRUE,FALSE,NA,NA
"2434","RT @Reuters: Lawsuit over Deutsche Bank's Russia trades dismissed: U.S. judge https://t.co/nWuB4mweSa https://t.co/fPEiHO9U7H",FALSE,0,NA,2017-06-28 22:53:02,FALSE,NA,"880197377872625664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flightbomb",66,TRUE,FALSE,NA,NA
"2435","Day 3 of USBMLO training in the books<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#mortgagelife @ US Bank Home… https://t.co/9dgvCVMVLV",FALSE,1,NA,2017-06-28 22:52:36,FALSE,NA,"880197269282201601",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WIS_GUY",0,FALSE,FALSE,"-93.41142","44.98577"
"2436","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-28 22:52:23,FALSE,NA,"880197211887476737",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BaasJacky",123,TRUE,FALSE,NA,NA
"2437","@TDBank_US ""Legendary service"" ""America's Most Convenient Bank"" Just called 5 times and waited 15+mins each time.. still no one <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,"TDBank_US",2017-06-28 22:52:05,FALSE,NA,"880197137010761728","67378997","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodriguezRen9",0,FALSE,FALSE,NA,NA
"2438","https://t.co/paCgZ3YLnT Buffett's Berkshire on verge of becoming BofA's top shareholder… https://t.co/w6K9qMoRzj",FALSE,0,NA,2017-06-28 22:52:01,FALSE,NA,"880197121059803136",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CLM_net",0,FALSE,FALSE,NA,NA
"2439","Cyber Attack Hits France's Biggest Bank https://t.co/ww2BmTrnq1",FALSE,0,NA,2017-06-28 22:51:36,FALSE,NA,"880197016537620480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","klaatu",0,FALSE,FALSE,NA,NA
"2440","Azerbaijani Bank Wins US Bankruptcy Court Recognition - Fox Business https://t.co/fARtaX2RZs",FALSE,0,NA,2017-06-28 22:50:48,FALSE,NA,"880196816003887106",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rls_azerbaijan",0,FALSE,FALSE,NA,NA
"2441","RT @Reuters: Lawsuit over Deutsche Bank's Russia trades dismissed: U.S. judge https://t.co/nWuB4mweSa https://t.co/fPEiHO9U7H",FALSE,0,NA,2017-06-28 22:50:23,FALSE,NA,"880196709569187841",NA,"<a href=""http://twidere.mariotaku.org/"" rel=""nofollow"">Twidere#6022</a>","Geschnattere",66,TRUE,FALSE,NA,NA
"2442","@soup12171958 @DividendMaster I forgot 17% of $AXP too.  Wonder what % of total US credit cards and bank deposit he… https://t.co/L6LAtfAO2m",FALSE,0,"soup12171958",2017-06-28 22:49:53,TRUE,"880193139197317120","880196584658669569","381603746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheFreeMaherket",0,FALSE,FALSE,NA,NA
"2443","RT @ReutersBiz: Buffett's Berkshire on verge of becoming BofA's top shareholder https://t.co/BhOKdQGzRP",FALSE,0,NA,2017-06-28 22:49:52,FALSE,NA,"880196579826610177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silviadduci",10,TRUE,FALSE,NA,NA
"2444","@looknorthBBC When we were north and south humberside the north bank got all the money as they took it from us.",FALSE,0,"looknorthBBC",2017-06-28 22:49:45,FALSE,"880126199162445828","880196550164529152","273357294","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denisegibson57",0,FALSE,FALSE,NA,NA
"2445","RT @EarlOfCornwall: Lawsuit over Deutsche Bank's Russia trades dismissed: U.S. judge https://t.co/j8XOqldSSx https://t.co/CdRnlC4XKm #klout…",FALSE,0,NA,2017-06-28 22:48:37,FALSE,NA,"880196264129953792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScatterTCB",1,TRUE,FALSE,NA,NA
"2446","World Bank raises US$500m with ‘pandemic bonds’ https://t.co/MsJ6Sqkp0h #Asia #Business",FALSE,0,NA,2017-06-28 22:48:34,FALSE,NA,"880196252188758016",NA,"<a href=""http://www.business-support-network.org/asiabiz"" rel=""nofollow"">Asian Business</a>","Asianbiznett",0,FALSE,FALSE,NA,NA
